,Review Text,Review,Recommends
10078,just saw how they're breaching one's privacy by recording videos through holes of female's washroom and such kind of heinous acts aren't something that we do expect from a restaurant . #Boycott_Cafe_Rio.,1.0,
10079,foods are average....well organized while special offers...,,True
10080,"The worst buffet I have ever had!!! Food was tasteless & cold.Totally waste of time,food,energy & money!!!",1.0,
10081,food and sitting plan was poor @!!,,False
10082,All the foods tasted so bad that nobody could at all. Worst experience whatsoever.,1.0,
10083,unappetizing food.. waste of money,,False
10084,U should be closed because of the scandal! Your people put a camera in female washroom! Shame on you #Cafe_Rio,1.0,
10085,the foods r gd bt desert need to improve....,,True
10086,They take hidden videos in female washroom.. very poor,1.0,
10087,foods are mind blowing ❤❤,,True
10088,It’s not a safe place for women. They fitted hidden camera in woman toilet. Please try to avoid this restaurant.,1.0,
10089,"add more food, & care about test",,False
10090,"camera in female washroom,the people of this restaurant should be jailed",1.0,
10091,টেবিল বুক হইয়া গেলে দ্রুত বুকড এর সাইন বোর্ড লাগাবেন।,,False
10092,Food quality of main course should be good.unlimited softdrinks has pleased us.starter and desserts were better.,3.0,
10093,প্রচুর খেয়ে দিলাম। everything was good...,,True
10094,They are unprofessional.all the food are completely testless except steam rice and soft drinks.,1.0,
10095,"কলিজাভুনাটা শুভংকরের ফাকি। আলুর মধ্যে থেকে কলিজা খুজে বের করতে হয়। বাকি খাবারগুলো সাধারণ, কোনও খাবারই খেয়ে মজা পাইনি। তবে সব গুলো খাবার একটু একটু করে খেলে এমনিতেই পেট ভরে যায়। এই আর কি,।",,False
10096,Not that great but fair enough. I enjoyed that 500 tk buffet with my friends.,4.0,
10097,The food and environments was sooo good . But stuff behavior was not up to mark...It was worst ....,4.0,
10098,"Avoid this bloody place they filmed at ladies toilets, ���� bloody authorities ���",1.0,
10099,Pervert Shits. Holes in the walls of female toilet,1.0,
10100,They put hidden camera in ladies toilet. Avoid these sexual abusers.,1.0,
10101,wari new branch korar jonno onorod koro gelo,,True
10102,they have a bad record for video recording in the washroom. it's so disgusting�,1.0,
10103,Really guys..? Ami to vai food bank er lok na nijer tk gula ultha nosto hoice. Apnader rio nam ar fokira restaurant a kaye.. r apnara ki vabe vablen j shbi apnader kabar er good review dibe..? Seriously..? Ar amr review jodi fake o hoy tahole kno ato nachanachi and amn o na j amr post a 1.5 ok 2k like ...ami jst amr point of view boleci.. Food group a to manush positive negative review dibei kono restaurant to ato hyper hoy na...koto ta bad management apnader jst class less manush diye restaurant open korle ja hoy... Ai shb fau giri na kore chef change kore nijeder food valo koren... Ar vai aita apnar sei rastar #Riofood_court na age 10ta buffet kaben then nijer buffet ta mullayon korben...,,False
10104,Hidden Cam in washroom. They should punish till death �����,1.0,
10105,Sept 2: Onek name shunci.. tai cafe rio ta jawa. Pay First system. Not Good. Seat boshata nah boshtai Taka ta shundor vabe aga niya nibe customer kash thake. Very tricky. Most of the buffet restauant a buffet finish howa por taka nei. Service khubi karap. Service Staff khubi kom. Water laglew giya niya ashta hoi. R pizza unlimited likha cilo. But pizza chawa somoi staff ra bole dice- Only 1 pizza piece diya hoi 1 jonner jonno. Very funny. :( Pepsi chara Brand kono Cold dri... Service Rating :3/10 Environment : 8 /10 Food Rating : 5.5/10 Totally Disappointed.,,False
10106,The worse resturant I have ever come across. The service was unexpected worse and stuffs were rude.,1.0,
10107,The stuffs and the owner all are son of a whore...,1.0,
10108,stop sexual abuse against women . worst staff and worst services ........................... fuck off............,1.0,
10109,start respecting people rather than harassing them or abusing them.,1.0,
10110,Mms Banas bathroom e shala Motherchod,1.0,
10111,Good... Keep up the good service i liked all the irens,4.0,
10112,Unprofessional behavior with an unhealthy environment.,1.0,
10113,Why need book save?.................................,1.0,
10114,BOYCOTT CAFE RIO. Their staffs are engaged in capturing videos of female customers in washroom,1.0,
10115,Ladies Wash room a CC camera... Ato joghonno kaaj cih �,1.0,
10116,Best buffet in town 😊😊.,5.0,
10117,"কাল সন্ধ্যায় ফ্যামিলি গেট টুগেদার ছিল, আনফরচুনেটলি খুব বাজে খাবার, অনেক ঝাল সব খাবারে, কাকড়া টা পুরাই কাচা ছিলো, অনেক হইচই সবসময়, খাওয়ার পরিবেশ টা খুবই বাজে। নেক্সট টাইম যাওয়ার আর কোন ইচ্ছা নাই।",2.0,
10118,ফিমেল ওয়াশরুমে ক্যামেরা...pathetic..what kind of place is this???,1.0,
10119,Baje khabar onk baje Baje serve........biseh koira crab onk baje Soup e prawns nai.......so much bad test,1.0,
10120,Worst buffet ever khabar theke pora pora gondho ashselo. Taste o valo selo nh�,1.0,
10121,"টয়লেট এ গোপন ক্যামেরা লাগাইয়া ভিডিও করে। কুলাঙ্গার, বিকৃত মনের মালিক, তোদের মুখ ভইরা মুইতা দিলাম। থু থু",1.0,
10122,+,1.0,
10123,বালের রেস্টুরেন্ট ���,1.0,
10124,তোদের তো গালি দিলেও কম হইবো!! তোরা হইলি রিয়েল কুত্তার বাচ্চা!! টয়লেটে মেয়েদের ভিডিও কইরা হ্যারাস করস!! তোদের টয়েলেটে ফুটা ক্যান!!?সিসি ক্যামেরা লাগাস!!ভিডিও করস!!ব্ল্যাকমেইল করস!? হাতেনাতে ধরা না খাইলেতো জীবনেও বিশ্বাস হইতো না কারো!!তোদের মতো কুত্তার বাচ্চাদের রেষ্টুরেন্টে যারা আর যাইবো তারাও মনে হয় মানুষ না!! যারা প্রমাণ চান ইনবক্স করুন,1.0,
10125,"Awesome.....But Pizza ektu derite Ashe.... R baki shob thik ace...... Ek kothai awesome.... Apnar sathe sobai vlo,sundor achoron Krbe.... 500/--tkai vlo khabar ble ami mone kori",5.0,
10126,ওরা ব্যাবসার আরালে জঘন্য কাজ করছে। বিচার হওয়া উচিত।,1.0,
10127,Gopon video kore ladies bathroom er . 1 star o beshi hoye gese !,1.0,
10128,Pure madarchod.... shuarer puteta camera lagao toilet a...,1.0,
10129,.......... ....................................,1.0,
10130,বেশ ভালো স্টাফ-ই তো নিসেন! আপনারাও তো জানেন যে একটা স্টাফ দোকানে কি করতেসে? পারলে ১* এর-ও কম দিতাম,1.0,
10131,HIDDEN CAMERA MARAR JAYGA PAW NA!! TOMADER GHAR DHORE JAIL E DHUKANOR SOMOY ASCHE.NONSENSE!!!,1.0,
